x1 x2 p py pyy pyyy pyyyy
-0.0760273966366786 0.38592224803051123 0.3764419806069683 0.0 1.0 2.0 3.0
0.5399372769897187 0.21638776221462838 0.26903963800841935 0.0 1.0 2.0 3.0
-1.0900855458273255 -0.6854859494329 -0.790551578912994 0.0 1.0 2.0 3.0
-1.9712473007416216 -1.9903456357062324 -2.176614366433741 0.0 1.0 2.0 3.0
-0.5386659728398169 -0.15715832581248831 -0.20997764654219056 0.0 1.0 2.0 3.0
0.35927895758792994 -0.04658101937996986 -0.010600254194975497 0.0 1.0 2.0 3.0
1.403267925712203 1.0573134357432385 1.191696567664469 0.0 1.0 2.0 3.0
1.1398902221110128 1.2648694754578098 1.3720154852176403 0.0 1.0 2.0 3.0
-0.2685248036094587 -0.5061288312064458 -0.5303362266964522 0.0 1.0 2.0 3.0
-0.6302212031944873 0.025615702043816135 -0.037220777336805046 0.0 1.0 2.0 3.0
-1.4959302428787742 -0.601175687255411 -0.7470427892316076 0.0 1.0 2.0 3.0
-1.288200426799614 -1.5518354475583362 -1.6723147167177075 0.0 1.0 2.0 3.0
-1.656268142013254 -1.7562722392367713 -1.9123610340002815 0.0 1.0 2.0 3.0
2.1412848262994215 1.7602659641641578 1.9645959027042073 0.0 1.0 2.0 3.0
0.20529125070752907 -1.224595614210836 -1.1980909361799548 0.0 1.0 2.0 3.0
-0.15473045551406223 -0.7214181477083106 -0.7332341424316348 0.0 1.0 2.0 3.0
-1.5266420276831738 -0.9789486924166786 -1.1259969156302694 0.0 1.0 2.0 3.0
1.112595242260666 0.4423854694031542 0.5508973588346472 0.0 1.0 2.0 3.0
-2.008670070711408 -1.2191256244044952 -1.4129454781424056 0.0 1.0 2.0 3.0
-0.35121566165838136 -0.07426489876955603 -0.10884360071631811 0.0 1.0 2.0 3.0
-0.915939042791065 -0.8749940795962863 -0.9617909915661091 0.0 1.0 2.0 3.0
0.900905314354072 -0.12710031863554794 -0.03682611466589766 0.0 1.0 2.0 3.0
-0.734231584183405 -0.2873786909543411 -0.35901125842236087 0.0 1.0 2.0 3.0
-1.4285637457201164 -0.9327006225247079 -1.0702192123018133 0.0 1.0 2.0 3.0
-0.057717985666284555 0.0013535289889748219 -0.004396342546138747 0.0 1.0 2.0 3.0
0.22928838462178544 0.6273753564390498 0.6470768588762874 0.0 1.0 2.0 3.0
0.40450799901511997 -0.2714735542487842 -0.22987623236028232 0.0 1.0 2.0 3.0
-0.021507554769245596 0.6264513502488084 0.6212023096682403 0.0 1.0 2.0 3.0
-0.9785626894042943 -0.2900814979576329 -0.38601250555058564 0.0 1.0 2.0 3.0
-0.4940871794104683 -0.2313951525638079 -0.2794102943072403 0.0 1.0 2.0 3.0
-0.8218701829836426 -0.5230507125682595 -0.602234051130595 0.0 1.0 2.0 3.0
0.21930645460455445 -0.938412777685637 -0.9119338057270044 0.0 1.0 2.0 3.0
-0.5283200399667258 -1.0979725241221823 -1.1450933041403177 0.0 1.0 2.0 3.0
-1.7000172299161196 -1.7525479747472341 -1.9130084492771253 0.0 1.0 2.0 3.0
-0.19020451339529756 0.5450567979028033 0.5234257282326478 0.0 1.0 2.0 3.0
-0.14847204328779778 -0.6550898291287259 -0.6666122633891719 0.0 1.0 2.0 3.0
-1.9302629511829141 -1.330133742749175 -1.5156008843197846 0.0 1.0 2.0 3.0
-0.0006490735075092569 0.9262135845590576 0.9215523774860517 0.0 1.0 2.0 3.0
-0.5508894266775517 -1.2637073020889327 -1.3122513098421797 0.0 1.0 2.0 3.0
0.14702817937359383 -0.04313738778131593 -0.02829345448236021 0.0 1.0 2.0 3.0
1.0053482093117825 0.4528329150432912 0.5506214771568992 0.0 1.0 2.0 3.0
0.22460120664031702 0.03336461487450432 0.05554768799448061 0.0 1.0 2.0 3.0
1.396449868114108 0.8823515009724934 1.0169245136089735 0.0 1.0 2.0 3.0
-1.4301334983436966 -1.0395181423636086 -1.176662813331502 0.0 1.0 2.0 3.0
0.09206878864220963 0.7126144937128884 0.7182391104026447 0.0 1.0 2.0 3.0
-0.4803317354558251 -0.8892884464248013 -0.9326698710584059 0.0 1.0 2.0 3.0
-1.1118200484340341 -0.6297742499297294 -0.737279029817975 0.0 1.0 2.0 3.0
-0.7857145980894756 -0.3719847314393553 -0.4483201665714258 0.0 1.0 2.0 3.0
-0.4482122831825756 -0.1748927810721697 -0.21862361055362192 0.0 1.0 2.0 3.0
0.061409089937262455 0.05092159452222842 0.056779313164863156 0.0 1.0 2.0 3.0
-1.2713480141594016 -1.0589516674073114 -1.180200147283976 0.0 1.0 2.0 3.0
0.48834109892878147 1.3133118749795927 1.3553859134433217 0.0 1.0 2.0 3.0
0.27257691888059266 0.658747960580327 0.6826011369003134 0.0 1.0 2.0 3.0
-2.2032646319445517 -0.8692227406098958 -1.0841419783490123 0.0 1.0 2.0 3.0
1.675821629103756 1.3006827584874434 1.4609782018715765 0.0 1.0 2.0 3.0
1.415271879348559 2.3765064727126073 2.505537138544825 0.0 1.0 2.0 3.0
0.8474645693311156 1.5100945729881858 1.586926137244493 0.0 1.0 2.0 3.0
-0.1642753120340586 -0.19557435959064323 -0.21094976573491558 0.0 1.0 2.0 3.0
-1.2926215204279365 -0.8488837225931485 -0.9732915227132402 0.0 1.0 2.0 3.0
1.5173561055531573 0.5915473483091159 0.739594186919431 0.0 1.0 2.0 3.0
-0.7910340198902142 -0.015319874056145044 -0.09395467128640461 0.0 1.0 2.0 3.0
1.3025603311871823 1.1423298095776726 1.266270241217628 0.0 1.0 2.0 3.0
0.19649013260861162 0.22005982354510897 0.23851920744391736 0.0 1.0 2.0 3.0
0.6262109871613535 1.327067085806072 1.3827914263949983 0.0 1.0 2.0 3.0
0.513349395333928 0.19938339901487578 0.24947407112318598 0.0 1.0 2.0 3.0
0.6551092688252738 0.7580370675586225 0.8194608823917936 0.0 1.0 2.0 3.0
0.24203718608492067 -0.2210371446432797 -0.1958565791810608 0.0 1.0 2.0 3.0
2.0329217400949546 1.5388192477167157 1.7334656541071787 0.0 1.0 2.0 3.0
0.7758828774878268 -0.522058692080587 -0.4422645822578163 0.0 1.0 2.0 3.0
0.8029477482756192 0.0010309786137840948 0.0809221491959873 0.0 1.0 2.0 3.0
