y1 y2 res1 res2 s1 s2
-0.3479121493261525 -0.3479121493261525 -0.19075382351366438 0.19075382351366418 -0.4920220800914184 -0.2697666442875478
0.15634896910398002 0.15634896910398002 0.2029299884839499 -0.20292998848394989 0.22111083256990055 0.2869863419262179
1.2302906807277205 1.2302906807277205 0.17297724498448241 -0.17297724498448197 1.7398937663463698 0.24462676583898812
1.202379848784411 1.202379848784411 -0.0624896266733983 0.062489626673398746 1.7004218892750256 -0.08837367754915171
-0.38732681740795216 -0.38732681740795216 0.11880201379849348 -0.11880201379849364 -0.5477628382491334 0.16801141915106516
-0.3023027505753355 -0.3023027505753355 -0.32791845261915176 0.32791845261915165 -0.4275206498063305 -0.46374672304640346
-1.0485529650670924 -1.0485529650670924 -0.4473772778116818 0.44737727781168135 -1.4828778240644045 -0.632687013778836
-1.420017937178975 -1.420017937178975 0.13181751037936085 -0.1318175103793613 -2.008208625571572 0.18641811093674865
-1.7062701906250122 -1.7062701906250122 0.050002048611758276 -0.050002048611759164 -2.4130304446548188 0.07071357529318797
1.9507753952317892 1.9507753952317892 0.1905094310676323 -0.1905094310676314 2.7588130210805315 0.2694210211758272
-0.5096521817516534 -0.5096521817516534 0.7149434324591825 -0.7149434324591827 -0.7207570275262261 1.0110826985133488
-0.4380743016111863 -0.4380743016111863 0.2833438460971241 -0.28334384609712426 -0.6195306186656616 0.40070870996550795
-1.252795360049926 -1.252795360049926 -0.27384666763324783 0.2738466676332474 -1.7717201890606902 -0.38727767137761604
0.77749035583191 0.77749035583191 0.335104886428756 -0.33510488642875574 1.0995374058317706 0.47390987520504224
-1.613897847557951 -1.613897847557951 -0.3947722231534567 0.39477222315345584 -2.2823962243012006 -0.5582922320317958
-0.21274028021396865 -0.21274028021396865 -0.1384753814444127 0.13847538144441263 -0.3008601895416471 -0.195833762493476
-0.8954665611936754 -0.8954665611936754 -0.02047248159738957 0.020472481597389125 -1.2663809554916932 -0.02895246113046162
0.3869024978592619 0.3869024978592619 0.51400281649481 -0.5140028164948098 0.5471627597885956 0.7269097541849294
-0.5108051375688729 -0.5108051375688729 -0.22342644661453204 0.22342644661453182 -0.7223875532797547 -0.3159727109950993
-1.1806321841224119 -1.1806321841224119 -0.24793156159770446 0.24793156159770402 -1.6696660469600841 -0.3506281769518137
-0.02818222833865486 -0.02818222833865486 -0.029535757327629693 0.029535757327629683 -0.03985568953442109 -0.04176986858769442
0.42833187053041755 0.42833187053041755 -0.1990434859086321 0.1990434859086323 0.6057527405007532 -0.2814899972740057
0.06651722238316785 0.06651722238316785 0.3379907766319521 -0.3379907766319521 0.09406955802566319 0.47799114026992195
0.30247189773978134 0.30247189773978134 -0.32397945250902693 0.32397945250902704 0.4277598600203267 -0.458176135668476
-0.6343220936809634 -0.6343220936809634 -0.3442405957233309 0.3442405957233305 -0.8970669077965155 -0.4868297191913279
-0.362741165987138 -0.362741165987138 -0.1313460134233303 0.1313460134233301 -0.5129934765700408 -0.18575131354691216
-0.6724604477759508 -0.6724604477759508 -0.14940973520769174 0.1494097352076913 -0.9510026854042343 -0.21129727388129024
-0.35955316154054123 -0.35955316154054123 0.5788596161450956 -0.5788596161450958 -0.5084849574447577 0.818631119862478
-0.8131462820444538 -0.8131462820444538 0.284826242077728 -0.28482624207772844 -1.149962500260525 0.40280513446608557
-1.7262826023316764 -1.7262826023316764 0.02626537241555682 -0.02626537241555771 -2.4413322687061774 0.037144845890861256
0.1774261422537528 0.1774261422537528 -0.3676306556490504 0.36763065564905045 0.25091845669479534 -0.5199082591630002
-0.4017809362082618 -0.4017809362082618 0.253308892920464 -0.25330889292046416 -0.5682040490886832 0.35823287183783437
-1.6301983469660442 -1.6301983469660442 -0.30006460421687 0.3000646042168691 -2.3054486116375807 -0.42435543287161187
0.46278225552577407 0.46278225552577407 -0.4634313290332833 0.4634313290332835 0.654472942190161 -0.6553908707474576
-0.907298364383242 -0.907298364383242 0.35640893770569027 -0.3564089377056907 -1.2831136520297073 0.5040383534543751
0.051945395796138945 0.051945395796138945 0.0950827835774549 -0.09508278357745487 0.07346188323773806 0.13446736208342247
0.7290905621775366 0.7290905621775366 0.27625764713424583 -0.27625764713424544 1.0310897612296968 0.39068731128653095
0.12898291075741064 0.12898291075741064 0.09561829588290638 -0.09561829588290632 0.18240938170748874 0.1352246908486096
1.1394006845433005 1.1394006845433005 0.2570491835708075 -0.2570491835708071 1.611355901058324 0.36352244160276703
-1.2348258203536524 -1.2348258203536524 -0.19530767799004423 0.19530767799004378 -1.7463074223126185 -0.2762067670491174
0.40234164117754895 0.40234164117754895 -0.3102728525353393 0.3102728525353395 0.5689970056607391 -0.43879207609166426
-0.6848100909403131 -0.6848100909403131 0.204478355484488 -0.20447835548448823 -0.9684677182577435 0.28917606353791003
-0.8707971491818816 -0.8707971491818816 -0.2410228992521526 0.24102289925215215 -1.2314931384488443 -0.3408578529648779
-0.5788496647644154 -0.5788496647644154 -0.20686493332506029 0.20686493332506006 -0.8186170464849558 -0.2925511942877061
-0.3115525321273726 -0.3115525321273726 -0.136659751055203 0.1366597510552029 -0.44060181632620976 -0.19326607337279889
0.056165342229745424 0.056165342229745424 0.005243747707517031 -0.005243747707517003 0.07942978871663232 0.007415779125633391
-1.1651498407833563 -1.1651498407833563 -0.10619817337604531 0.10619817337604487 -1.647770707032675 -0.1501868970876523
0.9008264869541869 0.9008264869541869 -0.4124853880254054 0.4124853880254058 1.273961035195521 -0.5833424300262573
0.46566243973045973 0.46566243973045973 -0.19308552084986708 0.1930855208498673 0.6585461377545602 -0.2730641622837552
-1.5362436862772235 -1.5362436862772235 -0.6670209456673282 0.6670209456673277 -2.1725766562432876 -0.9433100677496624
1.4882521937955993 1.4882521937955993 0.18756943530815673 -0.18756943530815584 2.1047064366972483 0.2652632392994575
1.8958891760305827 1.8958891760305827 -0.4806172966820237 0.4806172966820246 2.6811921854988023 -0.679695499278812
1.1787795711596505 1.1787795711596505 -0.3313150018285349 0.33131500182853535 1.6670460565823189 -0.46855016900358115
-0.1799248358123509 -0.1799248358123509 0.01564952377829229 -0.015649523778292346 -0.254452143013579 0.022131768771941236
-1.0707526215105423 -1.0707526215105423 -0.22186889891739425 0.2218688989173938 -1.5142728792867546 -0.31377000591776394
1.0544517269311362 1.0544517269311362 0.46290437862202105 -0.4629043786220203 1.4912199330937446 0.6546456503291518
-0.40317694697317946 -0.40317694697317946 -0.3878570729170347 0.3878570729170344 -0.5701783064456487 -0.5485127327816006
1.2224450703824272 1.2224450703824272 0.08011526080475506 -0.08011526080475462 1.7287983977909613 0.11330008838314193
0.20827497807686024 0.20827497807686024 -0.011784845468248623 0.011784845468248734 0.29454529869925483 -0.016666288291668385
0.9766390364837125 0.9766390364837125 -0.35042804932235905 0.3504280493223595 1.3811761709382584 -0.4955800999876283
0.3563663971744018 0.3563663971744018 0.15698299815952615 -0.15698299815952604 0.5039781920580761 0.2220074850591924
0.706573168191948 0.706573168191948 -0.05146389936667428 0.051463899366674504 0.999245357265979 -0.07278094445695506
0.010500020720820482 0.010500020720820482 0.23153716536410018 -0.23153716536410018 0.014849271708582856 0.3274429994513325
1.7858704939058347 1.7858704939058347 0.2470512461891199 -0.247051246189119 2.5256022731235697 0.3493832229618271
0.12691209270361986 0.12691209270361986 0.648970784784207 -0.6489707847842068 0.1794808027306108 0.9177832854257364
0.40198936344470154 0.40198936344470154 0.40095838483091767 -0.40095838483091745 0.5684988097132243 0.5670407857750943
