x1 x2 p py pyy pyyy pyyyy
-0.34424925140033286 -1.140080789412551 -0.817765519927441 0.0 1.0 2.0 3.0
2.061384266068198 2.4781249819070172 2.952009321927707 0.0 1.0 2.0 3.0
-1.499256036697066 -1.4094753125004635 -1.9713118877643825 0.0 1.0 2.0 3.0
-0.08478754821504517 0.1763045828179373 0.0030095178033770625 0.0 1.0 2.0 3.0
0.367595268517969 -0.7419629685696362 -0.0030287234564624343 0.0 1.0 2.0 3.0
1.7344676414621882 1.3310907872547268 2.14663691733833 0.0 1.0 2.0 3.0
1.5915973207726182 1.3471202190279519 2.026018397543826 0.0 1.0 2.0 3.0
-0.0760273966366786 0.38592224803051123 0.10458870531237058 0.0 1.0 2.0 3.0
0.5399372769897187 0.21638776221462838 0.5797061311362516 0.0 1.0 2.0 3.0
-1.0900855458273255 -0.6854859494329 -1.2815607888145344 0.0 1.0 2.0 3.0
-1.9712473007416216 -1.9903456357062324 -2.6532468140003287 0.0 1.0 2.0 3.0
-0.5386659728398169 -0.15715832581248831 -0.5520808329237111 0.0 1.0 2.0 3.0
0.35927895758792994 -0.04658101937996986 0.30051720366178053 0.0 1.0 2.0 3.0
1.403267925712203 1.0573134357432385 1.7279659321841918 0.0 1.0 2.0 3.0
1.1398902221110128 1.2648694754578098 1.5852156353686562 0.0 1.0 2.0 3.0
-0.2685248036094587 -0.5061288312064458 -0.46652358019623813 0.0 1.0 2.0 3.0
-0.6302212031944873 0.025615702043816135 -0.5522312902695617 0.0 1.0 2.0 3.0
-1.4959302428787742 -0.601175687255411 -1.6068546256945344 0.0 1.0 2.0 3.0
-1.288200426799614 -1.5518354475583362 -1.8462033993141216 0.0 1.0 2.0 3.0
-1.656268142013254 -1.7562722392367713 -2.2668400845894032 0.0 1.0 2.0 3.0
2.1412848262994215 1.7602659641641578 2.7024382431877876 0.0 1.0 2.0 3.0
0.20529125070752907 -1.224595614210836 -0.36403773095751263 0.0 1.0 2.0 3.0
-0.15473045551406223 -0.7214181477083106 -0.4610231303831335 0.0 1.0 2.0 3.0
-1.5266420276831738 -0.9789486924166786 -1.803269305028722 0.0 1.0 2.0 3.0
1.112595242260666 0.4423854694031542 1.1929762336237997 0.0 1.0 2.0 3.0
-2.008670070711408 -1.2191256244044952 -2.3418186828480723 0.0 1.0 2.0 3.0
-0.35121566165838136 -0.07426489876955603 -0.34734911009045644 0.0 1.0 2.0 3.0
-0.915939042791065 -0.8749940795962863 -1.2105500335481956 0.0 1.0 2.0 3.0
0.900905314354072 -0.12710031863554794 0.7489532191884151 0.0 1.0 2.0 3.0
-0.734231584183405 -0.2873786909543411 -0.7852363510363433 0.0 1.0 2.0 3.0
-1.4285637457201164 -0.9327006225247079 -1.6948626571730854 0.0 1.0 2.0 3.0
-0.057717985666284555 0.0013535289889748219 -0.05101921922389545 0.0 1.0 2.0 3.0
0.22928838462178544 0.6273753564390498 0.485652554667347 0.0 1.0 2.0 3.0
0.40450799901511997 -0.2714735542487842 0.24039628901733878 0.0 1.0 2.0 3.0
-0.021507554769245596 0.6264513502488084 0.2609206189530399 0.0 1.0 2.0 3.0
-0.9785626894042943 -0.2900814979576329 -1.0049814671908528 0.0 1.0 2.0 3.0
-0.4940871794104683 -0.2313951525638079 -0.5454080661484985 0.0 1.0 2.0 3.0
-0.8218701829836426 -0.5230507125682595 -0.9690184289291126 0.0 1.0 2.0 3.0
0.21930645460455445 -0.938412777685637 -0.22351729621179425 0.0 1.0 2.0 3.0
-0.5283200399667258 -1.0979725241221823 -0.9635720495692472 0.0 1.0 2.0 3.0
-1.7000172299161196 -1.7525479747472341 -2.304304916678213 0.0 1.0 2.0 3.0
-0.19020451339529756 0.5450567979028033 0.0736327217101447 0.0 1.0 2.0 3.0
-0.14847204328779778 -0.6550898291287259 -0.4257625104800335 0.0 1.0 2.0 3.0
-1.9302629511829141 -1.330133742749175 -2.321333562908416 0.0 1.0 2.0 3.0
-0.0006490735075092569 0.9262135845590576 0.4136347583574865 0.0 1.0 2.0 3.0
-0.5508894266775517 -1.2637073020889327 -1.0578775686814996 0.0 1.0 2.0 3.0
0.14702817937359383 -0.04313738778131593 0.11221437518479706 0.0 1.0 2.0 3.0
1.0053482093117825 0.4528329150432912 1.1017238109287701 0.0 1.0 2.0 3.0
0.22460120664031702 0.03336461487450432 0.21581053573098885 0.0 1.0 2.0 3.0
1.396449868114108 0.8823515009724934 1.643622320154198 0.0 1.0 2.0 3.0
-1.4301334983436966 -1.0395181423636086 -1.7440369337123018 0.0 1.0 2.0 3.0
0.09206878864220963 0.7126144937128884 0.4010397179427395 0.0 1.0 2.0 3.0
-0.4803317354558251 -0.8892884464248013 -0.8273236484540754 0.0 1.0 2.0 3.0
-1.1118200484340341 -0.6297742499297294 -1.276085689482607 0.0 1.0 2.0 3.0
-0.7857145980894756 -0.3719847314393553 -0.8691211301148778 0.0 1.0 2.0 3.0
-0.4482122831825756 -0.1748927810721697 -0.47910768286892197 0.0 1.0 2.0 3.0
0.061409089937262455 0.05092159452222842 0.07769878918932359 0.0 1.0 2.0 3.0
-1.2713480141594016 -1.0589516674073114 -1.6107058157298142 0.0 1.0 2.0 3.0
0.48834109892878147 1.3133118749795927 1.0241164829870968 0.0 1.0 2.0 3.0
0.27257691888059266 0.658747960580327 0.5384012518651731 0.0 1.0 2.0 3.0
-2.2032646319445517 -0.8692227406098958 -2.3593880228981075 0.0 1.0 2.0 3.0
1.675821629103756 1.3006827584874434 2.080583445364148 0.0 1.0 2.0 3.0
1.415271879348559 2.3765064727126073 2.328663655937631 0.0 1.0 2.0 3.0
0.8474645693311156 1.5100945729881858 1.4333301777498035 0.0 1.0 2.0 3.0
-0.1642753120340586 -0.19557435959064323 -0.23439581843339094 0.0 1.0 2.0 3.0
-1.2926215204279365 -0.8488837225931485 -1.5357881772846702 0.0 1.0 2.0 3.0
1.5173561055531573 0.5915473483091159 1.621712575782268 0.0 1.0 2.0 3.0
-0.7910340198902142 -0.015319874056145044 -0.714373592355031 0.0 1.0 2.0 3.0
1.3025603311871823 1.1423298095776726 1.675910799519685 0.0 1.0 2.0 3.0
0.19649013260861162 0.22005982354510897 0.27415986228101596 0.0 1.0 2.0 3.0
0.6262109871613535 1.327067085806072 1.1535825771329984 0.0 1.0 2.0 3.0
0.513349395333928 0.19938339901487578 0.5483206244264759 0.0 1.0 2.0 3.0
0.6551092688252738 0.7580370675586225 0.9249520256185344 0.0 1.0 2.0 3.0
0.24203718608492067 -0.2210371446432797 0.11763382427249414 0.0 1.0 2.0 3.0
2.0329217400949546 1.5388192477167157 2.5064813701117243 0.0 1.0 2.0 3.0
0.7758828774878268 -0.522058692080587 0.4604989979090041 0.0 1.0 2.0 3.0
0.8029477482756192 0.0010309786137840948 0.7186393666626236 0.0 1.0 2.0 3.0
