x_0 x_1 f(x)
0.4757278943227106 0.3055560247871446 0.21871608089014472
0.3472635643989183 0.18387046079712754 0.4688659748039542
0.2695785887348905 0.46968531623337834 0.2607360950317309
0.601695403878049 0.21999235661503178 0.17831223950691902
0.4202868240152534 0.1734797165666613 0.40623345941808525
0.4043857583551011 0.3890673007190778 0.2065469409258209
0.208282194601522 0.38445113236451606 0.40726667303396197
0.3122551806174841 0.3114782722483302 0.3762665471341858
0.31437152755111686 0.36187783465746254 0.32375063779142055
0.3055826580579587 0.18304052332378914 0.5113768186182521
0.32379879464592254 0.3665161087430838 0.30968509661099364
0.47190186848597454 0.22433999507799793 0.30375813643602745
0.445537314415562 0.19241444532440133 0.3620482402600367
0.48862966789936596 0.27230006201553875 0.23907027008509524
0.3976630575891023 0.20317926330620875 0.39915767910468875
0.3431405427992305 0.2820740953879849 0.37478536181278455
0.41230403913439967 0.3882168317998153 0.199479129065785
0.38387328595583275 0.2412605420146086 0.37486617202955863
0.419268302079336 0.2710580564370357 0.30967364148362836
0.1953853757796822 0.44278920366598 0.3618254205543377
0.4122677246185375 0.24650060378577845 0.341231671595684
0.37147262013841886 0.3366225498982485 0.29190482996333267
0.2964835387038289 0.23505708548769821 0.46845937580847274
0.3115986482126956 0.3428472641627986 0.3455540876245057
0.2861217261795524 0.43352020357770943 0.2803580702427382
0.44431666669677755 0.3193274306218613 0.23635590268136114
0.4360757175853279 0.23861757291810293 0.32530670949656915
0.37693847548475107 0.2807753435097655 0.34228618100548336
0.3461950324222951 0.3229752253265037 0.33082974225120104
0.2766300281494111 0.48629196526855367 0.2370780065820352
0.3817382972050602 0.40032705074909675 0.21793465204584292
0.33491840412290824 0.45057279032724723 0.21450880554984444
0.36319054193016626 0.2665686126072554 0.37024084546257824
0.33211076074364737 0.33394954274740807 0.3339396965089445
0.3368814520539809 0.40885977756090425 0.25425877038511485
0.3679432932987232 0.35298375796645626 0.2790729487348204
0.3655663880771057 0.27993367468208524 0.35449993724080886
0.18288498999134992 0.3081453833229557 0.5089696266856945
0.2859637600837128 0.26586286398293385 0.4481733759333532
0.31411651534086404 0.3679389807835274 0.31794450387560863
0.2943888556064028 0.3467338278061762 0.35887731658742106
0.20138160497169025 0.5344531845476785 0.2641652104806314
0.44541858127553857 0.2228369418446205 0.331744476879841
0.44658415545454017 0.2860671376199551 0.26734870692550466
0.29181463343386227 0.4816287391163318 0.226556627449806
0.48750009866267513 0.28821859649309506 0.2242813048442298
0.19523266808798076 0.24147720277390072 0.5632901291381184
0.28057879116209505 0.3263716373491989 0.39304957148870595
0.2071015067906169 0.2722608838777963 0.5206376093315868
0.39075019086823526 0.30245453263831 0.30679527649345467
0.497748510611592 0.2561289965532329 0.24612249283517504
0.2975965265412567 0.42540936461091444 0.2769941088478287
0.3606053795633541 0.37613152286390233 0.26326309757274374
0.36206538468143257 0.2597090110096861 0.3782256043088813
0.4370623107904159 0.17507176881200004 0.38786592039758394
0.341937134667145 0.38474986031068215 0.27331300502217293
0.359910939902624 0.25622184505464257 0.3838672150427333
0.4275369206391903 0.3337235281549352 0.2387395512058744
0.4168888486004078 0.3761445949495827 0.20696655645000953
0.32799661137703234 0.25678329980525544 0.41522008881771216
0.33242392922139674 0.31387181638584954 0.3537042543927536
0.2262016862189753 0.4130403862417027 0.36075792753932195
0.3781147094981202 0.34352717078642364 0.278358119715456
0.1696720871969826 0.3790366029445712 0.4512913098584462
0.2710408570377388 0.3628570430267778 0.3661020999354834
0.22059162925092748 0.5501222527238897 0.2292861180251826
0.4549351914135449 0.33780763558026855 0.2072571730061866
0.38812437552305545 0.3232393228476706 0.288636301629274
0.4555235771215983 0.23046179422746255 0.31401462865093904
0.22134959908578528 0.40950601197824843 0.36914438893596624
0.4143412474540372 0.29143475618121434 0.2942239963647483
0.29128833270673743 0.4588259171563276 0.24988575013693484
0.36729049436038785 0.3221814508414676 0.3105280547981445
0.33240891484763957 0.26879301403508726 0.39879807111727306
0.28488557585368585 0.35665735398258036 0.35845707016373374
0.2645664204410071 0.3075438233746228 0.42788975618437014
0.3165892702147684 0.24178594994764355 0.441624779837588
0.2720818211132305 0.3227698587889869 0.40514832009778257
0.29725750525085104 0.2861815817215286 0.41656091302762027
0.28681122409538873 0.19109442718073832 0.5220943487238728
0.2952879396161163 0.3804251354443517 0.32428692493953204
0.23957428135794512 0.5013760297661759 0.25904968887587904
0.3615598957719474 0.25832913689947024 0.3801109673285823
0.4658514584990598 0.3612832248098307 0.1728653166911096
0.4489371827171452 0.22325746359451887 0.3278053536883359
0.46459547016278785 0.28434058894318637 0.25106394089402556
0.397556922194311 0.38216696978888454 0.2202761080168044
0.3397738508454673 0.490593059797661 0.16963308935687146
0.21118553605371454 0.4249012288321749 0.36391323511411056
0.24700049716971315 0.35231499917030973 0.4006845036599771
0.22832533315879727 0.37016375602852575 0.40151091081267687
0.2709572595976601 0.3130632202459675 0.41597952015637235
0.38446377581847035 0.18355529615984068 0.4319809280216889
0.48054929267043595 0.2606987756157399 0.2587519317138241
0.3590107450035298 0.22039034240913166 0.42059891258733845
0.3115763435096228 0.35508288623633155 0.3333407702540455
0.3983369014180177 0.25121739891930495 0.3504456996626772
0.3741347684540373 0.32904288601111586 0.2968223455348468
0.3021594316133755 0.5071113946605423 0.19072917372608209
0.4605017432710199 0.32058488115416467 0.21891337557481536
0.27839202478942615 0.4658169932835136 0.2557909819270601
0.3053153412129288 0.3711619293885758 0.3235227293984953
0.45551711644044107 0.3546564774174145 0.1898264061421443
0.39574307610000586 0.3714642290150297 0.23279269488496449
0.25097664657733004 0.32283570860036676 0.4261876448223031
0.4297100931729519 0.3513262227108411 0.21896368411620695
0.24461002545246063 0.40287957799480084 0.3525103965527384
0.34581613182163473 0.3135905543498503 0.340593313828515
0.3045861646491136 0.4160189239372096 0.2793949114136767
0.48752713367208295 0.32204948067804934 0.19042338564986763
0.3370577368361462 0.44407494923454593 0.21886731392930775
0.24149352876935426 0.5595587938066714 0.19894767742397437
0.2980618104374646 0.2638829179324396 0.43805527163009567
0.47497984695280865 0.16977809321797332 0.35524205982921797
0.3652953087513688 0.36016375486441504 0.27454093638421606
0.2011863615316198 0.38920498980199647 0.40960864866638375
0.34330637080691395 0.31028910079007366 0.34640452840301234
0.4176347825330712 0.2326464198724616 0.3497187975944671
0.3644133035667893 0.3279528371498811 0.3076338592833294
0.35240455351084227 0.183641034761818 0.46395441172733975
0.3780288116689554 0.23138893478120434 0.3905822535498403
0.36221583887354686 0.44381718248269514 0.19396697864375786
0.36366267390705265 0.3310046954929944 0.3053326305999529
0.2846636378862069 0.36947121416255246 0.3458651479512407
0.3539057559029808 0.2159529471523836 0.43014129694463554
0.2969695013679146 0.3264640383697863 0.376566460262299
0.31799621015451074 0.40270810994344775 0.27929567990204146
0.39504966433014577 0.366851668731002 0.238098666938852
0.370422621322432 0.41122989304788543 0.2183474856296824
0.4924610499840635 0.1693773103844205 0.3381616396315159
0.4269321610413205 0.3692113456483544 0.2038564933103252
0.22583838529241326 0.31226755882801965 0.46189405587956706
0.3160884631075122 0.34459596510612295 0.33931557178636473
0.2897354594565483 0.37676099997175166 0.33350354057169995
0.1802729751402912 0.27644502334861326 0.5432820015110955
0.5445932359658207 0.2739534671824436 0.18145329685173558
0.24516249553236513 0.3455475729797879 0.40928993148784704
0.38797576279259527 0.336051637301982 0.27597259990542267
0.41073769948827266 0.3935984930030472 0.19566380750867993
0.21516265819175853 0.5301700845312054 0.25466725727703593
0.35976703870779597 0.3990399498797824 0.24119301141242167
0.3247047996746131 0.2582076822404547 0.4170875180849323
0.4399199710882649 0.2802201383331914 0.2798598905785435
0.47973306411249284 0.22129709340128423 0.2989698424862228
0.3529431265860039 0.23059149044073654 0.4164653829732595
0.21180776285663902 0.2218521304265091 0.5663401067168519
0.2547384010717552 0.4923348856162546 0.2529267133119903
0.34457782258194486 0.30534070719678136 0.35008147022127367
0.2082047861096802 0.3548876226404816 0.43690759124983813
0.33429749691200616 0.25213827910272607 0.41356422398526765
0.23294937043550806 0.37072068660450475 0.39632994295998714
0.3198012911374379 0.26144200000375056 0.41875670885881144
0.3360981787229305 0.3558879058134651 0.30801391546360435
0.3542876945378192 0.2153105604756398 0.43040174498654094
0.36511219708725917 0.20336300391299436 0.43152479899974644
0.2612138473791826 0.42322964206622554 0.3155565105545918
0.516290201378351 0.2511482803268873 0.23256151829476154
0.2596103923818556 0.3494645136140951 0.39092509400404934
0.28995421913768693 0.3989278866213603 0.3111178942409527
0.24791449066803836 0.3489551041224116 0.40313040520955
0.26636469607198665 0.5148934063235386 0.2187418976044747
0.40626149790790766 0.20982118974719488 0.38391731234489734
0.2554197489158053 0.3478979796758689 0.39668227140832574
0.39294075019051233 0.20172675265544168 0.4053324971540459
0.4285619683756944 0.34302777806015594 0.2284102535641495
0.34959370895954694 0.3269927204875492 0.32341357055290393
0.46054676220240837 0.2795497256407549 0.25990351215683677
0.21543119690201146 0.4108077932852348 0.3737610098127537
0.29582018120195547 0.34045392278887815 0.36372589600916644
0.3775938190605139 0.33596485156316463 0.28644132937632144
0.2799438920480453 0.42979529099598734 0.2902608169559673
0.4365125078433006 0.2566859216260856 0.3068015705306135
0.35380424683115397 0.22454722657200485 0.42164852659684127
0.2469863399815973 0.3708746992319013 0.38213896078650145
0.1842907189273936 0.27194952690428736 0.543759754168319
0.29130816358763 0.24475208384697283 0.4639397525653971
0.304680798648662 0.4225310800191408 0.2727881213321971
0.33763365844405385 0.3447517625333106 0.3176145790226355
0.38194997583788154 0.27248348896900826 0.3455665351931102
0.2726650502151322 0.38636563777438565 0.34096931201048203
0.22086063416638668 0.2773401902288809 0.5017991756047324
0.3398717469222582 0.3094736613533593 0.35065459172438246
0.3641942529159465 0.43192354871704375 0.20388219836700983
0.4653882171645468 0.296466438741936 0.23814534409351706
0.31686405161537784 0.3182801828895856 0.3648557654950366
0.2530317501992572 0.3578095456331717 0.38915870416757103
0.313131972619903 0.3525439868169148 0.3343240405631824
0.4401060843978888 0.3273074743403127 0.23258644126179853
0.38255060087977816 0.35918618475880115 0.25826321436142086
0.22487897926782724 0.24655647585181617 0.5285645448803564
0.3782205407373215 0.29035759450819554 0.331421864754483
0.3401076066766167 0.24018377321546797 0.4197086201079152
0.37556978897324966 0.2753814350423569 0.34904877598439343
0.25329869233043434 0.47711336651271197 0.2695879411568537
0.34563259085979 0.4251457422640932 0.22922166687611675
0.20182676884638584 0.45037755683522 0.3477956743183941
0.19416838648396814 0.30454746907017827 0.5012841444458536
0.3438922537628792 0.18532846824464505 0.4707792779924757
0.35304051760947375 0.4281077197042196 0.21885176268630654
0.4487442880411731 0.2923622341347434 0.25889347782408345
0.3606791381917176 0.1907229265314935 0.4485979352767888
0.4323669189652944 0.3269527079965965 0.24068037303810902
0.2918540932382811 0.34472840064247406 0.3634175061192448
0.3643014284184316 0.38251421466837116 0.2531843569131972
0.370505066549329 0.43620494704493595 0.19328998640573497
0.24385792469371267 0.560306545721531 0.19583552958475628
0.337312918003297 0.22494974064666393 0.437737341350039
0.2805318833629307 0.4555453899845516 0.26392272665251765
0.17020365372147536 0.26389858960986273 0.5658977566686619
0.4098619736876607 0.22661196776386885 0.3635260585484704
0.2965011732959918 0.3713099366860312 0.332188890017977
0.35551796801843144 0.28297436607377013 0.36150766590779837
0.1843012940114526 0.4051651708244546 0.41053353516409274
0.4965533014672878 0.17549442096289997 0.3279522775698121
0.2463982303970368 0.38422259728996605 0.36937917231299694
0.22956542283433373 0.47867557520695114 0.2917590019587151
0.20870967985279124 0.20782574520641073 0.583464574940798
0.3267959820864061 0.20604858650534683 0.467155431408247
0.35253478591932913 0.43512993854129606 0.21233527553937487
0.4649057201685849 0.33387821334338863 0.20121606648802648
0.22248962358963917 0.3765905761514008 0.40091980025896007
0.40131344177697514 0.42880722487352063 0.16987933334950409
0.2656397829728071 0.2469908723945089 0.487369344632684
0.3972497721021686 0.3995015230472875 0.2032487048505439
0.3959819240904134 0.2770647745274244 0.32695330138216216
0.35866942503088134 0.3539881316205097 0.28734244334860887
0.26094757737824753 0.36789473158760666 0.37115769103414575
0.3383622330979836 0.3243554570345646 0.33728230986745167
0.33666457194727695 0.32274405784939497 0.340591370203328
0.31536237543747764 0.35751217399002905 0.32712545057249326
0.33141049100276015 0.2552786166821276 0.4133108923151122
0.5346572501454013 0.19356952984071563 0.271773220013883
0.3163479335061228 0.27784849568814396 0.4058035708057332
0.3658914582799813 0.33860518044625393 0.29550336127376453
0.372273864145077 0.18808643857314447 0.43963969728177843
0.25269597232322966 0.2969570230304372 0.45034700464633326
0.31411107685280687 0.3461368068982538 0.33975211624893925
0.3310350079204866 0.31198676230682265 0.3569782297726906
0.2979369673235886 0.36073895433842035 0.3413240783379909
0.17882572323619303 0.24529399462361168 0.5758802821401953
0.36919808509090296 0.16798502588195513 0.46281688902714185
0.3897654314029036 0.22468381713857802 0.3855507514585183
0.3349580810914247 0.448959409706645 0.21608250920193034
0.3378059673107759 0.31189703615150477 0.3502969965377192
0.3353150551070407 0.3178961144401815 0.3467888304527778
0.23932292118125453 0.4548744376578504 0.30580264116089506
0.255268383702569 0.29891932916839686 0.44581228712903403
0.44488131825411387 0.29990820558895176 0.2552104761569342
0.3820484234952455 0.3245868721438713 0.2933647043608831
0.31977440973472887 0.2606855788260486 0.4195400114392224
0.21739498597085946 0.2776369454198885 0.504968068609252
0.5937509382208016 0.2091735595330574 0.19707550224614082
0.3069177444576884 0.23088823427690117 0.4621940212654103
0.4263194379654484 0.38773148988847134 0.1859490721460802
0.5447697452405039 0.25181019838657936 0.2034200563729166
0.2941200176936387 0.27925409236032583 0.4266258899460354
0.3687640786272261 0.26181568356467433 0.36942023780809957
0.2703864565251761 0.3839539822082929 0.3456595612665309
0.2236852289704263 0.343241557442896 0.43307321358667766
0.3215684867891274 0.3713182141007737 0.3071132991100988
0.3746529303513198 0.45867261642876345 0.16667445321991672
0.39471046630529866 0.38567162727804233 0.2196179064166591
0.3757117335161185 0.3194583998261039 0.30482986665777756
0.35305057420663755 0.37794790540342477 0.26900152038993763
0.2869585778720479 0.3663604996782007 0.3466809224497514
0.3966266343964762 0.1955303727874162 0.40784299281610753
0.4554809899577351 0.22650237574434215 0.31801663429792265
0.46494483447323726 0.26738370364325464 0.26767146188350804
0.4071872693739173 0.2091923393808696 0.383620391245213
0.19999065396030727 0.2776798357730327 0.5223295102666601
0.25741926242275043 0.3514033354323462 0.39117740214490326
0.2640035396462438 0.556377954665699 0.17961850568805712
0.19170178248659347 0.5833693313624216 0.22492888615098489
0.33660641419870885 0.37579494337156194 0.28759864242972916
0.2050972343676988 0.4882195724371712 0.30668319319512993
0.23352892526890692 0.30653909876537877 0.45993197596571417
0.35828832128642346 0.3141242825515136 0.32758739616206295
0.38193919044201996 0.42354571482584197 0.1945150947321381
0.3449990241829838 0.3235523781233525 0.33144859769366364
0.28110743398767873 0.2545258461114525 0.4643667199008687
0.2691285153843017 0.31363590007242864 0.41723558454326953
0.30385207935792297 0.2754704045785006 0.4206775160635765
0.2548272257825509 0.18506785722355107 0.5601049169938979
0.20446050219942705 0.3744874890969698 0.42105200870360315
0.5135588487213127 0.254618151242785 0.23182300003590228
0.31743040738938033 0.30160731992927703 0.3809622726813426
0.4499394309211702 0.2169031894451513 0.33315737963367836
0.18889905560404027 0.5207762449987157 0.29032469939724403
0.23233323994979668 0.4608230554732458 0.3068437045769574
0.311145555002653 0.4024044497233788 0.286449995273968
0.3667637472881075 0.3397762976028823 0.2934599551090102
0.2648489994901843 0.48470238899007717 0.25044861151973846
0.3056761383529123 0.37028944576272355 0.32403441588436416
0.2745459767605119 0.5395504990575754 0.1859035241819127
0.3387821511720803 0.3180881158210782 0.3431297330068416
0.4105784048958842 0.17364793259365405 0.41577366251046155
0.2514984873135567 0.553465265024182 0.19503624766226127
0.46473016022627694 0.36436416824085477 0.17090567153286815
0.1891525813264898 0.5798143689400751 0.23103304973343503
0.3917617407764441 0.29911760016857664 0.3091206590549794
0.4114258591642676 0.3811535411209203 0.20742059971481194
0.2657026098480434 0.37790247972994784 0.3563949104220087
0.4471161402367554 0.32661571565087893 0.2262681441123654
0.41541839693629823 0.18559874378325342 0.3989828592804484
0.2340392188696876 0.49235019232890964 0.27361058880140265
0.3669084971195218 0.26664277442306716 0.36644872845741094
0.30114934694621026 0.4001541603749544 0.2986964926788352
0.2542080775536256 0.2761434867397673 0.469648435706607
0.35385088615365207 0.37204212503550976 0.2741069888108382
0.3997023093969742 0.20032109242833382 0.39997659817469183
0.19639293246551107 0.34887192127684835 0.4547351462576405
0.3779874908765646 0.4174988412729115 0.2045136678505239
0.42911855633679863 0.31952834042134726 0.2513531032418541
0.38354647393803937 0.24543064685095978 0.37102287921100074
0.19398321567314605 0.4856856430669686 0.3203311412598853
0.3760806263415542 0.37186452390213404 0.2520548497563118
0.33754807333929093 0.4043724908227157 0.2580794358379934
0.30479029733667595 0.4563009109471324 0.23890879171619153
0.32471557835229764 0.45998559809546596 0.2152988235522364
0.3251031507805714 0.5051979293776453 0.16969891984178334
0.5733354366522869 0.17755668393771384 0.2491078794099991
0.3992383879225994 0.3660713427299969 0.23469026934740359
0.28801934017872577 0.25013696306363836 0.46184369675763576
0.4398439800202579 0.20138601911229367 0.35877000086744837
0.35227397352309053 0.32267283283242915 0.3250531936444802
0.3270752790889221 0.23355098155237605 0.43937373935870166
0.16996759377978216 0.6465931779035502 0.1834392283166676
0.2126215986607087 0.3639018196159 0.4234765817233913
0.2965662866993441 0.45766368111379524 0.24577003218686055
0.18048180440117134 0.3778802092992801 0.4416379862995484
0.34026218076546855 0.32347706118313074 0.3362607580514007
0.26041859838102976 0.31526999358787583 0.4243114080310943
0.30946061405770436 0.29968304525472367 0.3908563406875719
0.4610963646905951 0.256153531242782 0.2827501040666228
0.3437407738225209 0.27682730990039345 0.37943191627708556
0.3007801641803062 0.33341144794684213 0.36580838787285164
0.555386595174817 0.16831450188221772 0.27629890294296516
0.31596992867353 0.47544175656388676 0.2085883147625831
0.26098446791861235 0.3442636511399987 0.39475188094138886
0.20658007013044033 0.3934682583902502 0.39995167147930943
0.3690673602029022 0.2884843704852949 0.3424482693118029
0.6051520959025993 0.20344874399159707 0.1913991601058036
0.40071669540262383 0.21641781610664138 0.3828654884907348
0.27477549809457186 0.31612850487227806 0.4090959970331499
0.31510866605330906 0.35268862788435057 0.33220270606234026
0.4271167104895523 0.3804041548608521 0.19247913464959543
0.1841938739347757 0.2334157421585084 0.5823903839067157
0.2774451230373427 0.2735989626051573 0.4489559143574999
0.305606237384429 0.30079330621095846 0.39360045640461255
0.41855702666120054 0.35264090059779196 0.22880207274100747
0.3915678876431746 0.3869806994250095 0.22145141293181575
0.2992631735867401 0.24543989248977288 0.455296933923487
0.38764967578416504 0.382548612836457 0.2298017113793779
0.3014003069484167 0.3201288319074897 0.3784708611440936
0.2349346733775732 0.30318368426132075 0.46188164236110596
0.3537514981373722 0.3356083824500632 0.31064011941256464
0.3559983218466876 0.3346811641435982 0.3093205140097141
0.22960737312161258 0.577556143933284 0.19283648294510328
0.42841336499734806 0.24807626910893374 0.32351036589371823
0.3819582804504018 0.2932369978190404 0.32480472173055774
0.3205341319703525 0.4206025993571248 0.2588632686725228
0.36913477831435026 0.25985621083559546 0.37100901085005433
0.3410725313869381 0.36003290923572323 0.29889455937733866
0.27111697007021046 0.4110356206879765 0.31784740924181293
0.20523905649685725 0.39599714597473135 0.39876379752841135
0.44799334896484894 0.3149293945991139 0.23707725643603714
0.17301460356005946 0.49009855259080254 0.33688684384913786
0.26953735387242295 0.357525444003078 0.372937202124499
0.18278383482643487 0.29664304126853736 0.5205731239050277
0.47134545498538083 0.31783294106288584 0.21082160395173333
0.38716703420741555 0.3516806978972905 0.26115226789529394
0.30825257275914886 0.33919692141129687 0.3525505058295542
0.25936591854253127 0.3337593189980894 0.4068747624593793
0.23712587624445217 0.3277717967948095 0.4351023269607384
0.21098303962104176 0.39954122437019074 0.38947573600876745
0.342784186672665 0.2617853981101247 0.39543041521721023
0.37640865975662674 0.1795820280628714 0.44400931218050194
0.37775592192302065 0.22373826107059816 0.3985058170063811
0.18793843355038947 0.5128833349764454 0.2991782314731651
0.30481607435753955 0.24247540309279678 0.4527085225496636
0.37201134844749967 0.3684863743440039 0.2595022772084964
0.3090604394111542 0.40221719123779837 0.28872236935104734
0.32440263449760015 0.34549329460923145 0.33010407089316846
0.27898362197721105 0.3702105317485126 0.3508058462742764
0.26426014973234374 0.2940823338047014 0.4416575164629548
0.2949069634091344 0.4016215766881281 0.3034714599027374
